90	1.2
0.000000	0.000000	0.000000
1BRS_r.pdb	29.181	46.629	38.264
1BRS_l.pdb	92.222	58.045	3.191
2.617994	1.504028	0.636812	16	89	10	12.40
1.832596	1.168678	2.108595	83	83	15	12.40
-1.047198	2.637879	2.121598	81	1	16	12.40
0.261799	1.683268	0.374177	77	7	12	12.40
2.356194	0.866395	-2.492918	73	1	5	12.38
2.094395	2.579248	-2.364801	76	2	15	12.38
-1.047198	1.812176	0.656819	78	2	13	12.38
0.785398	0.674054	1.013609	69	89	5	12.38
2.094395	2.187132	-0.479875	83	85	18	12.36
1.570796	1.194549	-0.801900	2	84	17	12.34
-1.047198	2.592629	0.909713	83	85	18	12.34
0.261799	2.180315	-1.357379	12	86	14	12.34
0.261799	2.104282	-0.813972	82	0	17	12.34
1.047198	2.863997	0.549740	14	89	18	12.32
0.523599	1.168678	2.108595	85	84	16	12.32
0.261799	2.379497	0.561089	16	8	15	12.32
-2.879793	2.174483	2.653697	82	89	17	12.30
-2.094395	1.696674	-1.253233	82	3	16	12.30
1.570796	1.045978	0.343692	68	85	0	12.30
0.000000	1.184361	0.625864	79	5	13	12.30
-3.141593	1.569311	-3.003978	17	89	6	12.28
-2.617994	2.073035	2.027405	14	86	17	12.28
-1.047198	1.504028	0.636812	84	86	17	12.28
-1.570796	1.982574	-1.115518	84	1	16	12.26
1.308997	1.977582	0.969896	79	89	15	12.26
-0.785398	2.393226	1.857173	81	14	85	12.26
-0.785398	1.683268	0.374177	16	81	4	12.26
2.356194	2.719179	-1.780644	68	88	1	12.24
-1.832596	1.488617	1.159546	85	0	18	12.24
-1.047198	1.301460	-0.509251	18	88	12	12.24
0.785398	2.760637	2.781135	84	85	19	12.24
0.523599	0.418037	1.360082	83	89	16	12.24
-0.261799	2.299159	2.264663	78	3	15	12.24
2.094395	1.135813	-2.658866	77	9	81	12.22
-1.047198	2.587733	0.232235	83	84	18	12.22
0.523599	1.247695	1.809890	7	81	16	12.22
-3.141593	0.906588	1.252948	85	87	17	12.20
-2.094395	2.587733	0.232235	84	85	19	12.20
-2.617994	1.014500	0.906702	83	89	16	12.18
0.523599	1.662363	0.915448	83	89	18	12.18
0.000000	1.168678	2.108595	84	88	16	12.18
-2.617994	1.870545	-2.976234	78	4	14	12.16
-2.617994	1.506530	1.988858	15	75	1	12.16
2.094395	1.214854	-1.966664	81	13	80	12.16
-1.570796	2.073035	2.027405	83	86	16	12.16
-1.570796	1.301460	-0.509251	20	84	85	12.16
-1.047198	1.417623	-0.202254	85	86	16	12.16
0.785398	1.014500	0.906702	79	12	77	12.16
-2.879793	1.050534	3.042579	18	1	7	12.14
-1.832596	1.696674	-1.253233	82	1	16	12.14
-1.047198	1.014500	0.906702	2	87	20	12.14
0.785398	0.418037	1.360082	84	87	16	12.14
-0.523599	2.404280	-0.174044	81	4	17	12.14
0.523599	2.379497	0.561089	85	89	19	12.14
-0.261799	0.203748	0.590255	16	84	0	12.14
-2.879793	1.732874	-0.951685	88	82	17	12.12
-2.617994	2.863997	0.549740	76	2	13	12.12
2.617994	1.256302	0.062705	85	84	18	12.12
-1.570796	1.367556	0.358405	77	89	11	12.12
0.523599	2.138223	1.678323	13	84	11	12.12
-2.617994	0.685216	-1.712745	77	6	12	12.10
1.570796	1.184361	0.625864	68	82	2	12.10
-1.308997	1.448123	-2.163292	78	5	76	12.10
1.047198	0.203748	0.590255	80	2	13	12.10
0.785398	0.496451	0.593859	81	3	14	12.10
0.000000	2.478122	2.609777	80	2	16	12.10
2.356194	1.569311	-3.003978	81	13	84	12.08
2.094395	1.872854	1.543456	84	87	19	12.08
0.785398	0.899350	-2.069907	84	18	81	12.08
0.000000	0.615174	-0.666022	82	84	19	12.08
2.617994	2.456751	-1.503343	78	2	16	12.06
-1.832596	1.045978	0.343692	78	1	13	12.06
1.832596	0.618092	2.539118	79	79	70	12.06
-2.617994	1.696674	-1.253233	85	66	89	12.04
-2.879793	2.664082	-1.071402	76	89	13	12.02
-2.879793	2.299159	2.264663	12	84	17	12.02
2.617994	1.417623	-0.202254	84	86	18	12.02
2.356194	2.637879	2.121598	8	69	5	12.02
1.308997	2.637879	2.121598	13	84	13	12.02
-0.785398	0.419640	2.974122	75	73	5	12.02
0.000000	1.554776	0.100351	78	5	12	12.02
0.000000	1.413347	-1.339188	80	86	71	12.02
-2.879793	0.571433	-1.188419	78	4	14	12.00
-2.617994	1.766067	2.153843	15	75	3	12.00
-2.617994	1.504028	0.636812	71	86	5	12.00
-1.832596	1.732874	-0.951685	78	4	13	12.00
-1.308997	0.080730	-2.622036	79	1	13	12.00
0.785398	0.960688	-0.577532	83	84	15	12.00
2.617994	2.104282	-0.813972	79	89	16	11.98
-1.570796	2.104282	-0.813972	17	85	13	11.98
-1.047198	1.194549	-0.801900	18	87	10	11.98
-0.261799	1.732874	-0.951685	9	86	17	11.98
0.000000	1.504028	0.636812	81	1	15	11.98
-2.879793	1.433411	-1.035986	88	83	17	11.96
2.356194	1.374601	-2.456031	74	5	84	11.96
1.308997	0.419640	2.974122	80	81	69	11.96
0.261799	2.108018	1.311430	13	85	12	11.96
-2.617994	0.379747	-1.713059	78	5	14	11.94
-2.094395	2.180315	-1.357379	80	2	14	11.94
1.308997	1.809167	1.213774	77	88	13	11.94
2.879793	1.875281	0.107086	86	84	19	11.92
-2.879793	1.696674	-1.253233	73	5	2	11.92
2.617994	2.664082	-1.071402	78	11	82	11.92
2.617994	2.356369	3.005869	15	80	8	11.92
-2.617994	0.866955	-0.931351	78	8	15	11.92
2.094395	1.809167	1.213774	78	89	15	11.92
-1.832596	1.574060	2.783565	80	13	84	11.92
-3.141593	0.618092	2.539118	7	86	17	11.90
-2.617994	2.349581	-2.702517	20	3	7	11.90
-2.617994	0.700570	1.559208	0	87	18	11.90
2.356194	1.809167	1.213774	89	84	19	11.90
-2.356194	1.662363	0.915448	13	76	10	11.90
-2.094395	1.194549	-0.801900	88	82	16	11.90
1.832596	2.478122	2.609777	13	85	12	11.90
1.832596	1.662363	0.915448	74	88	12	11.90
-1.832596	1.335669	0.897240	83	89	17	11.90
1.047198	0.762244	-0.273349	77	12	80	11.90
0.523599	2.343981	-1.040456	10	84	16	11.90
-2.879793	1.721184	-0.153948	83	84	18	11.88
2.356194	1.948085	-2.363031	81	10	80	11.88
1.308997	2.180315	-1.357379	79	2	17	11.88
-1.308997	1.554776	0.100351	20	88	6	11.88
-1.308997	1.195355	1.200319	0	89	20	11.88
1.308997	1.134497	-1.109631	84	87	15	11.88
0.000000	1.998705	2.370472	75	5	76	11.88
2.879793	0.640596	-2.797608	17	84	86	11.86
-2.617994	1.824694	1.850876	86	83	16	11.86
1.570796	1.683268	0.374177	12	85	15	11.86
0.523599	1.872854	1.543456	75	4	12	11.86
0.261799	1.909857	-0.381669	80	2	16	11.86
2.879793	2.407836	1.410646	18	6	16	11.84
2.094395	2.356369	3.005869	14	84	8	11.84
-1.308997	2.881233	-2.582574	21	9	6	11.84
2.879793	1.699788	2.452890	79	89	15	11.82
2.617994	1.658653	-2.409879	80	9	80	11.82
-2.617994	1.617114	-1.572037	85	88	18	11.82
